鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
安平區,房地(土地+建物)+車位,臺南市安平區永華八街１６號三樓,47.91,都市：其他:社區商業區,,,1100225,土地1建物1車位2,三層,二十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1070615,325.65,3,2,3,有,有,21790000,72346,坡道平面,61.78,2700000,,RPPNMLNLPHGGFAD47DA,160.45,22.86,0.0,有,
安平區,房地(土地+建物)+車位,臺南市安平區永華八街１８號三樓,47.08,都市：其他:社區商業區,,,1100225,土地1建物1車位2,三層,二十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1070615,320.75,3,2,3,有,有,21600000,72981,坡道平面,61.78,2700000,,RPQNMLNLPHGGFAD57DA,161.08,18.8,0.0,有,
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段８６９號十五樓之３,52.39,都市：其他:住宅區,,,1100728,土地1建物1車位2,十五層,二十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1050411,389.01,5,2,3,有,有,29000000,82417,坡道平面,66.26,2400000,,RPQOMLSLPHGGFAD18DA,212.14,19.54,0.0,有,101
安平區,房地(土地+建物)+車位,臺南市安平區怡平路５１３號,23.93,都市：其他:住宅區,,,1100821,土地1建物1車位1,一層，二層，三層,九層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0831107,201.63,4,2,3,有,有,12000000,59515,坡道平面,0.0,0,,RPTPMLMJRHGGFAD97DA,125.25,17.74,0.0,無,102
安平區,房地(土地+建物)+車位,臺南市安平區健康路三段３３３號八樓之７,12.3,都市：其他:商業區,,,1100813,土地1建物1車位1,八層,二十六層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1060124,159.93,3,2,2,有,有,8330000,52085,坡道平面,30.66,0,,RPVPMLLJRHGGFAD08DA,76.94,10.46,0.0,有,103
中西區,房地(土地+建物)+車位,臺南市中西區永華路一段２８８號八樓之１０,13.43,都市：其他:商業區,,,1090906,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100727,154.7,3,2,2,有,有,10150000,73881,坡道平面,39.65,1650000,預售屋、或土地及建物分件登記案件；,RPORMLTJRHGGFAD38DA,66.69,10.33,0.0,有,
中西區,房地(土地+建物)+車位,臺南市中西區永華路一段２８８號十五樓之８,8.92,都市：其他:商業區,,,1090904,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100727,102.80000000000001,2,2,2,有,有,6450000,74513,坡道機械,29.39,980000,預售屋、或土地及建物分件登記案件；,RPQRMLTJRHGGFAD58DA,43.57,5.64,0.0,有,
中西區,房地(土地+建物),臺南市中西區湖美街７０巷６號十一樓之５,9.9,都市：其他:市場用地,,,1100816,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871203,76.08,2,2,2,有,有,3500000,46004,,0.0,0,,RPOOMLOKRHGGFAD67DA,53.49,5.72,0.0,有,
中西區,房地(土地+建物),臺南市中西區大德街７０號,139.0,都市：其他:細部計畫道路用地,,,1100327,土地2建物1車位0,全,二層,透天厝,住工用,加強磚造,0570601,94.95,7,5,3,有,無,23050000,242759,,0.0,0,,RPROMLOKRHGGFAD97DA,94.95,0.0,0.0,無,
安平區,房地(土地+建物),臺南市安平區健康路三段３２９號三樓之２,7.34,都市：其他:商業區,,,1100807,土地1建物1車位0,三層,二十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1060124,86.63,2,1,1,有,有,5350000,61757,,0.0,0,,RPQNMLOKRHGGFAD77DA,51.27,7.32,0.0,有,104
北區,房地(土地+建物),臺南市北區開元路１４８巷６弄２號,70.0,都市：其他:細部計畫道路用地,,,1100824,土地2建物1車位0,全,三層,透天厝,住商用,加強磚造,0621128,142.61,3,2,2,有,無,6900000,48384,,0.0,0,頂樓加蓋；包含公共設施保留地用地；,RPWRMLNKRHGGFAD68DA,142.61,0.0,0.0,無,
中西區,房地(土地+建物)+車位,臺南市中西區永華路一段２８８號八樓之９,12.05,都市：其他:商業區,,,1090831,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100727,139.0,3,2,2,有,有,9150000,74081,坡道機械,29.39,1030000,預售屋、或土地及建物分件登記案件；,RPVSMLNKRHGGFAD68DA,63.24,10.18,0.0,有,
北區,房地(土地+建物)+車位,臺南市北區公園南路３５８號二十三樓之５,7.11,都市：其他:住宅區,,,1100807,土地1建物1車位1,二十三層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840104,93.3,2,1,1,有,有,6080000,65166,坡道平面,0.0,0,,RPVPMLNKRHGGFAD38DA,56.2,3.81,0.0,有,105
北區,房地(土地+建物)+車位,臺南市北區海安路三段８７０號二十二樓之１,21.44,都市：其他:住宅區,,,1100823,土地1建物1車位1,二十二層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1070409,227.9,3,2,2,有,有,22750000,99824,坡道平面,35.35,0,含土地增值稅或其他稅費30562元；含仲介費910000元；含地政士服務費14500元；其他；,RPWPMLNKRHGGFAD48DA,122.62,14.13,0.0,有,106
安平區,房地(土地+建物)+車位,臺南市安平區育平路２１２號九樓之２９,8.05,都市：其他:住宅區,,,1100825,土地1建物1車位1,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840729,103.62,1,2,1,有,有,3900000,37638,坡道平面,0.04,0,,RPSNMLNKRHGGFAD87DA,47.27,7.52,0.0,有,107
中西區,房地(土地+建物)+車位,臺南市中西區永華路一段２８８號十樓之５,8.92,都市：其他:商業區,,,1090918,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100727,102.75,2,2,2,有,有,6550000,75245,坡道機械,29.39,1030000,本案於110年3月5日讓渡，其權利買賣契約價格700萬元。預售屋、或土地及建物分件登記案件；,RPUNMLPKRHGGFAD28DA,43.57,5.59,0.0,有,
安南區,土地,公塭段527-1地號,21.07,都市：其他:主要計畫道路用地,,,1100804,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,11865,,0.0,0,包含公共設施保留地用地；,RPUNMLMKQHGGFBD97DA,0.0,0.0,0.0,無,008
安南區,土地,學東段396地號,9952.43,都市：其他:河川區,,,1100707,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28500000,2864,,0.0,0,,RPXNMLQKQHGGFBD68DA,0.0,0.0,0.0,無,
安南區,土地,原佃段298地號,84.89,都市：其他:細部計畫道路用地,,,1100802,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,770400,9075,,0.0,0,,RPRPMLQLQHGGFBD38DA,0.0,0.0,0.0,無,
安南區,房地(土地+建物)+車位,臺南市安南區安和路五段１７１巷７２弄１號二樓之２,42.06,都市：其他:住宅區,,,1080812,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100608,121.1,3,2,2,有,無,5650000,45533,一樓平面,16.78,900000,預售屋、或土地及建物分件登記案件；,RPWOMLLMQHGGFBD38DA,74.99,5.63,0.0,有,
安平區,房地(土地+建物)+車位,臺南市安平區國平北路１２３號四樓之９,8.56,都市：其他:商業區,,,1100816,土地1建物1車位1,四層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100503,112.03999999999999,2,2,1,有,有,7100000,63370,坡道平面,30.37,0,,RPSOMLPKRHGGFAD18DA,47.14,6.79,0.0,有,109
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段８３９號二十樓,12.77,都市：其他:住宅區,,,1100814,土地1建物1車位1,二十層,二十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1081217,149.41,3,2,2,有,有,9900000,66261,坡道機械,28.37,0,,RPTOMLPKRHGGFAD28DA,70.74,10.34,0.0,有,110
安南區,房地(土地+建物),臺南市安南區安中路四段２９０巷１９３弄２２號,72.58,都市：其他:住宅區,,,1090410,土地2建物1車位0,全,三層,透天厝,集合住宅、停車空間,鋼筋混凝土造,1100408,157.26,4,2,5,有,有,7720000,49091,,0.0,0,陽台外推；預售屋、或土地及建物分件登記案件；,RPQNMLTJRHGGFBD28DA,144.04,13.18,0.0,無,
安南區,房地(土地+建物),臺南市安南區安中路四段２９０巷１９７弄２５號,82.7,都市：其他:住宅區,,,1081123,土地2建物1車位0,全,四層,透天厝,集合住宅、停車空間,鋼筋混凝土造,1100408,189.23999999999998,4,2,5,有,有,9060000,47876,,0.0,0,陽台外推；預售屋、或土地及建物分件登記案件；,RPSNMLTJRHGGFBD48DA,171.81,17.39,0.0,無,
安南區,房地(土地+建物),臺南市安南區安中路四段２９０巷１９７弄５號,73.85,都市：其他:住宅區,,,1080803,土地2建物1車位0,全,三層,透天厝,集合住宅、停車空間,鋼筋混凝土造,1100408,160.57999999999998,4,2,5,有,有,7780000,48449,,0.0,0,陽台外推；預售屋、或土地及建物分件登記案件；,RPUNMLTJRHGGFBD68DA,147.07,13.47,0.0,無,
安南區,房地(土地+建物),臺南市安南區安和路一段４９６巷２３弄２２號,82.4,都市：其他:住宅區,,,1100822,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0650807,84.46,5,2,5,有,無,9500000,112479,,0.0,0,含裝潢費；含傢俱設備費；頂樓加蓋；其他增建；,RPXOMLLKRHGGFBD38DA,84.46,0.0,0.0,無,111
安南區,房地(土地+建物),臺南市安南區長和路二段１２巷２９９弄１４號,83.46,都市：其他:住宅區,,,1100807,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0820112,120.15,4,2,3,有,無,8400000,69913,,0.0,0,,RPQOMLNKRHGGFBD87DA,114.42,5.73,0.0,無,
安南區,房地(土地+建物),臺南市安南區城西街二段１０８巷２３號,78.14,都市：其他:低密度住宅區,,,1100108,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100512,154.7,5,2,4,有,無,8200000,53006,,0.0,0,,RPXNMLNKRHGGFBD48DA,151.5,3.2,0.0,無,
安南區,房地(土地+建物)+車位,臺南市安南區北安路三段５０６號七樓之２,20.69,都市：其他:住宅區,,,1100818,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1070125,122.33,2,1,2,有,有,6700000,54770,坡道平面,33.58,0,,RPUNMLOKRHGGFBD28DA,56.53,3.77,0.0,有,112
安南區,房地(土地+建物),臺南市安南區城西街二段１０８巷３１號,77.5,都市：其他:低密度住宅區,,,1091120,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100512,155.33,5,2,4,有,無,8200000,52791,,0.0,0,,RPWOMLOKRHGGFBD58DA,152.13,3.2,0.0,無,
安南區,土地,溪頂段1344地號,133.02,都市：其他:住宅區,,,1100823,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6900000,51872,,0.0,0,,RPSPMLOKRHGGFBD28DA,0.0,0.0,0.0,無,
安南區,房地(土地+建物),臺南市安南區安興街２３０巷８號,70.9,都市：其他:住宅區,,,1100712,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1081112,79.22,3,2,2,有,無,3750000,47337,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUPMLOKRHGGFBD48DA,72.84,6.38,0.0,無,113
安南區,房地(土地+建物),臺南市安南區公學路四段２巷６５弄１０９號,79.94,都市：其他:住宅區,,,1100718,土地2建物1車位0,全,四層,透天厝,停車空間，住宅,鋼筋混凝土造,1040409,184.64,4,1,3,有,無,10200000,55243,,0.0,0,,RPSQMLOKRHGGFBD38DA,167.46,17.18,0.0,無,114
東區,房地(土地+建物),臺南市東區德東街１５１巷７８號,79.0,都市：其他:細部計畫道路用地,,,1100427,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0640801,88.18,3,2,2,有,無,7000000,79383,,0.0,0,,RPSOMLLKOHGGFCD67DA,88.18,0.0,0.0,無,115
東區,房地(土地+建物),臺南市東區裕平路１１６號,30.03,都市：其他:虎尾寮第三種住宅區,,,1100713,土地1建物1車位0,一層，夾層,七層,華廈(10層含以下有電梯),店舖診所類場所、辦公類場所、停車空間,鋼筋混凝土造,0961106,131.99,4,0,2,有,有,15000000,113645,,0.0,0,,RPXOMLOJQHGGFCD58DA,98.33,12.35,0.0,有,
南區,土地,新興段441地號,22.15,都市：其他:細部計畫道路用地,,,1100806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,580000,26185,,0.0,0,包含公共設施保留地用地；,RPPOMLQJQHGGFCD97DA,0.0,0.0,0.0,無,116
南區,房地(土地+建物),臺南市南區國華街一段１００巷１２號之４,22.0,都市：其他:住宅區,,,1100825,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680517,73.03999999999999,3,2,1,有,無,2800000,38335,,0.0,0,陽台外推；,RPRPMLQLQHGGFCD48DA,68.63,0.0,0.0,無,
東區,房地(土地+建物),臺南市東區崇德十二街３５號,103.0,都市：其他:第五種住宅區,,,1100815,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0790601,282.43,7,2,4,有,無,15800000,55943,,0.0,0,其他增建；,RPRNMLTKQHGGFCD48DA,259.02,23.41,0.0,無,
南區,房地(土地+建物),臺南市南區南明街４３號二樓之４,8.54,都市：其他:住宅區,,,1100819,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790827,41.04,1,0,1,有,有,1650000,40205,,0.0,0,,RPVOMLSJRHGGFCD88DA,24.06,3.34,0.0,有,
東區,土地,虎尾寮段481-3地號,667.8,都市：其他:細部計畫道路用地,,,1100910,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23088226,34574,,0.0,0,包含公共設施保留地用地；,RPWNMLLKRHGGFCD28DA,0.0,0.0,0.0,無,117
南區,房地(土地+建物)+車位,臺南市南區萬年七街３９６號六樓之５,25.32,都市：其他:住宅區,,,1100821,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100114,160.42000000000002,3,2,2,有,有,8000000,49869,坡道平面,32.26,0,,RPQNMLLKRHGGFCD67DA,75.14,8.58,0.0,有,118
南區,房地(土地+建物),臺南市南區南明街４３號二樓之３,7.89,都市：其他:住宅區,,,1100819,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790827,38.29,1,0,1,有,有,1500000,39175,,0.0,0,,RPUNMLKKRHGGFCD97DA,21.31,3.34,0.0,有,
東區,房地(土地+建物),臺南市東區裕豐街２１４巷２之４號,42.9,都市：其他:第五種住宅區,,,1100907,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690726,128.76,3,2,3,有,無,5000000,38832,,0.0,0,本案為雙方合意解除契約，回復所有權,RPOPMLRJRHGGFCD18DA,114.48,0.0,0.0,無,119
東區,房地(土地+建物),臺南市東區中華東路二段１９７號十八樓之１０,6.62,都市：其他:細部計畫道路用地,,,1100813,土地3建物1車位0,十八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841106,77.76,2,1,1,有,有,4380000,56327,,0.0,0,,RPWNMLPKRHGGFCD68DA,47.28,6.82,0.0,有,
後壁區,土地,下茄苳段2446地號,5335.0,都市：其他:甲種工業區,,,1100609,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,72000000,13496,,0.0,0,,RPTNMLTJRHGGFED88DA,0.0,0.0,0.0,無,
後壁區,土地,下茄苳段2445地號,100.0,都市：其他:甲種工業區,,,1100609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,13000,,0.0,0,,RPQNMLRJRHGGFED38DA,0.0,0.0,0.0,無,
新營區,房地(土地+建物)+車位,臺南市新營區東光街４０巷３９號三樓,30.11,都市：其他:住宅區,,,1100731,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0880317,142.56,3,2,2,有,有,4460000,31285,坡道平面,0.0,0,,RPOOMLOKRHGGFDD97DA,84.71,5.32,0.0,有,
鹽水區,房地(土地+建物),臺南市鹽水區月津路７５巷２號六樓之九,8.78,都市：其他:住宅區,,,1100827,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830830,46.489999999999995,1,0,1,有,無,630000,13551,,0.0,0,,RPROMLOKRHGGFDD28DA,27.18,2.45,0.0,有,
鹽水區,土地,下林段114地號,2701.0,,一般農業區,農牧用地,1100825,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3910000,1448,,0.0,0,另有鹽水區下林段386地號土地持分1/6下林段386-1地號土地持分1/12係為交通用地現供公眾通行使用出賣人願無償提供買方爾後通行使用確實不包括在本案買賣總價內買賣雙方同意以贈與方式辦理過戶給買方相關贈與費用由買方負擔,RPSOMLOKRHGGFDD38DA,0.0,0.0,0.0,無,
新營區,房地(土地+建物),臺南市新營區太子路２００巷１號,80.09,都市：其他:住宅區,,,1100828,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0820726,218.78,7,2,4,有,無,3650000,16683,,0.0,0,頂樓加蓋；其他增建；,RPTNMLPKRHGGFDD48DA,199.37,19.41,0.0,無,
新營區,房地(土地+建物),臺南市新營區太子路５３巷６弄３８之３號,89.88,都市：其他:住宅區,,,1100902,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100623,189.12,4,2,5,有,無,10700000,56578,,0.0,0,,RPWNMLPKRHGGFDD78DA,170.27,18.85,0.0,無,
新營區,房地(土地+建物),臺南市新營區太子路５３巷６弄５０號,89.88,都市：其他:住宅區,,,1100825,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100623,189.12,3,2,4,有,無,10450000,55256,,0.0,0,,RPXNMLPKRHGGFDD88DA,170.27,18.85,0.0,無,
新營區,房地(土地+建物),臺南市新營區太子路５３巷６弄３２號,89.88,都市：其他:住宅區,,,1100820,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100623,189.12,4,2,5,有,無,9880000,52242,,0.0,0,,RPOOMLPKRHGGFDD08DA,170.27,18.85,0.0,無,
新營區,房地(土地+建物),臺南市新營區復興路３０１號十四樓之二,10.18,都市：其他:商業區,,,1100730,土地1建物1車位0,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860721,130.25,3,1,2,有,有,3400000,26104,,0.0,0,,RPPOMLPKRHGGFDD18DA,88.21,12.11,0.0,有,
東山區,土地,東山段88-15地號,3391.0,,一般農業區,水利用地,1100719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1797230,530,,0.0,0,急水溪斷面110~111-1疏濬工程用地協議價購案協議價購；,RPTNMLKKRHGGFED08DA,0.0,0.0,0.0,無,
東山區,土地,東山段89-27地號,10263.0,,一般農業區,水利用地,1100719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5439390,530,,0.0,0,急水溪斷面110~111-1疏濬工程用地協議價購案協議價購；,RPUNMLKKRHGGFED18DA,0.0,0.0,0.0,無,
東山區,土地,東山段89-13地號,116.0,,一般農業區,水利用地,1100719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,61480,530,,0.0,0,急水溪斷面110~111-1疏濬工程用地協議價購案協議價購；,RPVNMLKKRHGGFED28DA,0.0,0.0,0.0,無,
東山區,土地,東山段89-28地號,4802.0,,一般農業區,水利用地,1100719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2545060,530,,0.0,0,急水溪斷面110~111-1疏濬工程用地協議價購案協議價購；,SPVNMLKKRHGGFED38DA,0.0,0.0,0.0,無,
東山區,土地,東山段89-29地號,1290.33,,一般農業區,水利用地,1100719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,683877,530,,0.0,0,急水溪斷面110~111-1疏濬工程用地協議價購案協議價購；,RPWNMLKKRHGGFED38DA,0.0,0.0,0.0,無,120
東山區,土地,東山段89-12地號,55.0,,一般農業區,水利用地,1100719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29150,530,,0.0,0,急水溪斷面110~111-1疏濬工程用地協議價購案協議價購；,SPWNMLKKRHGGFED48DA,0.0,0.0,0.0,無,121
